name,category,address,city,state,zip_code,phone,website,email,distance_miles,business_size,source,area_label,latitude,longitude,matched_place_id,matched_place_confidence,slug
Raging Bull Street Tacos,,,College Station,TX,,(979) 551-5116,http://ragingbullstreettacos.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,raging-bull-street-tacos
RoadStar Moving,,"Professional Movers Who Care | Aggie Owned & Operated | Licensed & Insured | Local & Long Distance | Commercial | Packing Services, Professional Movers Who Care | Aggie Owned & Operated | Licensed & Insured | Local & Long Distance | Commercial | Packing Services",College Station,TX,,,http://roadstarmoving.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,roadstar-moving
Playfly Max,,,College Station,TX,,,https://playfly.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,playfly-max
Pluckers Wing Bar,Restaurant,990 University Drive East,College Station,TX,77840,(979) 380-9464,https://pluckers.com/location/college-station,stishgart@pluckers.net,1.38,Local Independent/Franchise,OpenStreetMap,Northgate,30.6346112,-96.3223946,osm:node:12399559523,1.0,pluckers-wing-bar
Brazos Valley Hospitality Association,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,brazos-valley-hospitality-association
Right At Home,,,College Station,TX,,,http://rahcentex.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,right-at-home
Pink Alliance,,,College Station,TX,77805,(979) 587-1342,http://pinkalliance.org/,tmpaine2008@gmail.com,,Local Chamber Member,BCS Chamber,College Station,,,,,pink-alliance
Nautical Bowls,Fast Food,717 University Drive,College Station,TX,77840,,http://nauticalbowls.com/,,0.42,Local Independent/Franchise,"OpenStreetMap, BCS Chamber",Northgate,30.6215978,-96.3428047,osm:node:12511051517,1.0,nautical-bowls
"CGM Home Builders, Inc.",,,College Station,TX,77845,(979) 764-6701,http://cgmhomes.com/,cgmhomes@cgmhomes.com,,Local Chamber Member,BCS Chamber,College Station,,,,,cgm-home-builders--inc
Calm Waters Plumbing,,,College Station,TX,,,https://callcalmwaters.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,calm-waters-plumbing
"Ozarka Bottled Water/Lange Distributing Company, Inc",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,ozarka-bottled-water-lange-distributing-company--inc
Sun Beam Bagels & Coffee,Coffee,315 South Main Street,College Station,TX,77803,,http://sunbeambagles.com/,,4.25,Local Independent/Franchise,OpenStreetMap,College Station,30.6715411,-96.3731216,osm:node:12516400101,1.0,sun-beam-bagels---coffee
CDM Smith,,,College Station,TX,,(617) 452-6000,http://cdmsmith.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,cdm-smith
Hilton Garden Inn Bryan/College Station,,,College Station,TX,,,http://collegestation.hgi.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,hilton-garden-inn-bryan-college-station
Recalibrate Performance and Rehab,,,College Station,TX,77840,(979) 221-6673,http://i-need-pt.com/,dochartley@i-need-pt.com,,Local Chamber Member,BCS Chamber,College Station,,,,,recalibrate-performance-and-rehab
Holleman Tavern,,,College Station,TX,,,https://hollemantavern.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,holleman-tavern
Plygem Windows and Extrusion,,,College Station,TX,,,http://plygem.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,plygem-windows-and-extrusion
Crunch Fitness,,,College Station,TX,77840,(979) 314-9333,https://crunch.com/locations/college-station,info@crunchcollegestationtx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,crunch-fitness
"Hammatt, Rob",,,College Station,TX,,,http://huyett.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,hammatt--rob
House Doctors,,,College Station,TX,77868,(979) 493-5074,http://housedoctors.com/collegestation,,,Local Chamber Member,BCS Chamber,College Station,,,,,house-doctors
College Station Hyundai,,,College Station,TX,,,http://collegestationhyundai.com/,,,Local Chamber Member,BCS Chamber,College Station,30.5946415,-96.2885991,osm:way:1013629249,0.822,college-station-hyundai
Oliver Brothers Transmissions,,,College Station,TX,,(254) 547-8034,http://oliverbrotherstransmissions.com/,oliverbrostransmissions@gmail.com,,Local Chamber Member,BCS Chamber,College Station,,,,,oliver-brothers-transmissions
Bleyl Engineering,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,bleyl-engineering
Rotary Club of Aggieland,,,College Station,TX,77845,,https://portal.clubrunner.ca/3795,,,Local Chamber Member,BCS Chamber,College Station,,,,,rotary-club-of-aggieland
PACT Design Studio,,,College Station,TX,77803,(979) 704-6894,http://pactdesignstudio.com/,info@pactdesignstudio.com,,Local Chamber Member,BCS Chamber,College Station,,,,,pact-design-studio
Candor Roofing Solutions,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,candor-roofing-solutions
"Central Texas Sports Medicine & Orthopaedics, PA",,,College Station,TX,77802,(979) 776-0169,http://centexsportsmedicine.com/,info@centexsportsmedicine.com,,Local Chamber Member,BCS Chamber,College Station,,,,,central-texas-sports-medicine---orthopaedics--pa
College Station Wyndham Garden Hotel,,,College Station,TX,77845,(844) 405-4141,https://wyndhamhotels.com/wyndham-garden/college-station-texas/wyndham-garden-college-station/overview,accessibility@wyndham.com,,Local Chamber Member,BCS Chamber,College Station,,,,,college-station-wyndham-garden-hotel
R&S Leasing,,,College Station,TX,77845,(979) 846-6300,http://rsleasingbcs.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,r-s-leasing
Retreat & Co. Design Build,,,College Station,TX,,,http://retreatandco.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,retreat---co--design-build
Pilger's Tire & Auto Center,,,College Station,TX,77840,(979) 696-1729,http://pilgerstire.com/,,,Local Chamber Member,BCS Chamber,College Station,30.6301559,-96.3317045,osm:way:407800661,0.84,pilger-s-tire---auto-center
Project Control of Texas,,,College Station,TX,,,http://projectcontrol.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,project-control-of-texas
Positive Recovery Centers Bryan-College Station,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,positive-recovery-centers-bryan-college-station
Hampton Inn & Suites,,,College Station,TX,,,http://hamptoninn.com/,,,Local Chamber Member,BCS Chamber,College Station,30.6400399,-96.3068099,osm:way:319043476,0.84,hampton-inn---suites
Hush & Whisper Distilling,,,College Station,TX,,,http://hushandwhisper.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,hush---whisper-distilling
Clean Eatz,,,College Station,TX,,,http://cleaneatz.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,clean-eatz
Container Source Storage and Roll-Off,,,College Station,TX,77833,(979) 830-5350,http://containersourceinc.com/,office@containersourceinc.com,,Local Chamber Member,BCS Chamber,College Station,,,,,container-source-storage-and-roll-off
"Reveille Real Estate Appraisal, LLC",,,College Station,TX,77845,(979) 777-9157,http://reveilleappraisal.com/,john.cox@reveilleappraisal.com,,Local Chamber Member,BCS Chamber,College Station,,,,,reveille-real-estate-appraisal--llc
"Hughes, Billy",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,hughes--billy
Half Baked Goodness - College Station,,,College Station,TX,77840,(479) 553-7330,http://halfbakedgoodness.com/,mueschke@halfbakedgoodness.com,,Local Chamber Member,BCS Chamber,College Station,,,,,half-baked-goodness---college-station
Producers Cooperative Association,,,College Station,TX,77803,(254) 266-7501,http://producerscooperative.com/,producers@producerscooperative.com,,Local Chamber Member,BCS Chamber,College Station,,,,,producers-cooperative-association
Hotworx College Station (South),,,College Station,TX,77845,(979) 703-1545,https://hotworx.net/studio/collegestation-south,studio.tx0090@hotworx.net,,Local Chamber Member,BCS Chamber,College Station,,,,,hotworx-college-station--south
Another Broken Egg Cafe,Restaurant,,College Station,TX,,,https://anotherbrokenegg.com/about,,2.5,Local Independent/Franchise,"OpenStreetMap, BCS Chamber",College Station,30.5840171,-96.3244759,osm:node:12732396294,0.84,another-broken-egg-cafe
Hays Behavioral Health Group,,,College Station,TX,77840,(281) 882-3706,http://haysbehavioral.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,hays-behavioral-health-group
RNL Homes,,,College Station,TX,77845,(979) 977-5803,http://rnlhomes.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,rnl-homes
Rotary Club of College Station,,,College Station,TX,,,http://csrotaryclub.org/,,,Local Chamber Member,BCS Chamber,College Station,,,,,rotary-club-of-college-station
Project Unity,,,College Station,TX,77805,(979) 595-2900,http://projectunitytx.org/,info@project-unity.org,,Local Chamber Member,BCS Chamber,College Station,,,,,project-unity
"Russell, Korrina",,,College Station,TX,,,http://krussell.cbapex.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,russell--korrina
Chicken Salad Chick,Fast Food,,College Station,TX,,,http://chickensaladchick.com/,,2.52,Local Independent/Franchise,"OpenStreetMap, BCS Chamber",College Station,30.5837603,-96.3241982,osm:node:12732396295,0.84,chicken-salad-chick
"Compass Environmental Solutions, LLC",,,College Station,TX,,(832) 595-9064,https://compassenvsolutions.com/,info@compassenvs.com,,Local Chamber Member,BCS Chamber,College Station,,,,,compass-environmental-solutions--llc
Premiere Events,,,College Station,TX,,,https://premiereeventsonline.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,premiere-events
Pye-Barker,,,College Station,TX,,(512) 251-7888,http://koetterfire.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,pye-barker
Pebble Creek Country Club,,,College Station,TX,77845,(979) 690-0996,http://pebblecreek.cc/,,,Local Chamber Member,BCS Chamber,College Station,30.567672,-96.2354869,osm:way:485208729,0.84,pebble-creek-country-club
Red Wing Shoes,,,College Station,TX,,,http://bryan.redwingshoestore.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,red-wing-shoes
Cashion Dental,,,College Station,TX,77845,(979) 693-6723,http://cashiondental.com/,info@cashiondental.com,,Local Chamber Member,BCS Chamber,College Station,,,,,cashion-dental
CoolVu of BCS,,,College Station,TX,,(844) 426-6588,http://coolvu.com/collegestation,,,Local Chamber Member,BCS Chamber,College Station,,,,,coolvu-of-bcs
RNR Tire Express Texas,,,College Station,TX,,,http://rnrwheels.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,rnr-tire-express-texas
Hampton Inn,,,College Station,TX,,,http://collegestation.hamptoninn.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,hampton-inn
Charlie Rhea - EOS Worldwide,,,College Station,TX,,,https://eosworldwide.com/charlie-rhea,,,Local Chamber Member,BCS Chamber,College Station,,,,,charlie-rhea---eos-worldwide
Roni's Mac Bar,,,College Station,TX,,,http://ronismacbar.com/,hello@ronismacbar.com,,Local Chamber Member,BCS Chamber,College Station,,,,,roni-s-mac-bar
Hancock Whitney Bank,,,College Station,TX,,(800) 448-8812,http://hancockwhitney.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,hancock-whitney-bank
Oak Forest Management,,,College Station,TX,,,http://oakforestmanagement.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,oak-forest-management
Paragon Financial Advisors,,,College Station,TX,77845,(979) 693-3907,http://paragon-adv.com/,info@paragon-adv.com,,Local Chamber Member,BCS Chamber,College Station,,,,,paragon-financial-advisors
"Rhodes, Sabrina K.",,,College Station,TX,,,http://fa.ml.com/rhodes_group,,,Local Chamber Member,BCS Chamber,College Station,,,,,rhodes--sabrina-k
"ProStar Industries, Inc.",,,College Station,TX,77803,(800) 262-7104,http://prostarindustries.com/,info@prostarind.com,,Local Chamber Member,BCS Chamber,College Station,,,,,prostar-industries--inc
Perry,,,College Station,TX,,(800) 234-6605,http://perrytexas.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,perry
Rowdy Paws' Pet Lodge,,,College Station,TX,77803,(979) 977-7170,https://rowdypawspetlodge.com/,howdy@rowdypawspetlodge.com,,Local Chamber Member,BCS Chamber,College Station,,,,,rowdy-paws--pet-lodge
Costco Wholesale,,,College Station,TX,,,http://costco.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,costco-wholesale
Post Oak Mall,,,College Station,TX,77840,(979) 764-0060,http://postoakmall.com/,,,Local Chamber Member,BCS Chamber,College Station,30.6241726,-96.3034636,osm:way:259835716,0.84,post-oak-mall
Harmony Science Academy - B/CS,,,College Station,TX,77802,(979) 779-2100,http://hsabryan.harmonytx.org/,enroll@harmonytx.org,,Local Chamber Member,BCS Chamber,College Station,,,,,harmony-science-academy---b-cs
Principal Financial Group,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,principal-financial-group
Home2 Suites College Station,,,College Station,TX,,,http://collegestation.home2suites.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,home2-suites-college-station
"Pain in the Rear View, LLC",,,College Station,TX,,,http://painintherearview.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,pain-in-the-rear-view--llc
Cirka Outdoors,,,College Station,TX,,(979) 218-9183,http://cirkaoutdoors.com/,ryan@cirkaoutdoors.com,,Local Chamber Member,BCS Chamber,College Station,,,,,cirka-outdoors
Rx Pizza & Bar - Downtown Bryan,,,College Station,TX,,,http://rxpizza.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,rx-pizza---bar---downtown-bryan
H&R Cleaning,,,College Station,TX,77801,(979) 485-5260,http://handrcleaning.com/,info@handrcleaning.com,,Local Chamber Member,BCS Chamber,College Station,,,,,h-r-cleaning
Rudy's Texas BBQ,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,rudy-s-texas-bbq
Hyatt House Bryan/College Station,,,College Station,TX,,,https://hyatt.com/en-US/hotel/texas/hyatt-house-bryan-college-station/iahxb,,,Local Chamber Member,BCS Chamber,College Station,30.664147,-96.3240502,osm:way:1106789768,0.84,hyatt-house-bryan-college-station
The Angry Elephant,Pub,4282 Boonville Road,College Station,TX,77802,(979) 485-2450,https://theangryelephantbar.com/bryan,,3.57,Local Independent/Franchise,OpenStreetMap,College Station,30.6618245,-96.3034614,osm:node:12988493001,1.0,the-angry-elephant
Circle P Feed & Supply,,,College Station,TX,,,http://circlepfeedstore.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,circle-p-feed---supply
Rock Lake Retreats & Events,,,College Station,TX,,(936) 873-2700,http://rocklakeretreatsevents.com/,info@rocklakeretreatsevents.com,,Local Chamber Member,BCS Chamber,College Station,,,,,rock-lake-retreats---events
"Hicks, David C.",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,hicks--david-c
Prosperity Bank - Wellborn Road,,,College Station,TX,,,http://prosperitybank.usa.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,prosperity-bank---wellborn-road
Holiday Inn Express Hotel & Suites,,,College Station,TX,,,http://hiexpress.com/,,,Local Chamber Member,BCS Chamber,College Station,,,,,holiday-inn-express-hotel---suites
"Holman's Quality Plumbing, LP",,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,holman-s-quality-plumbing--lp
Renner Academy,,,College Station,TX,77807,(979) 775-7800,https://destinationbryan.com/,info@lakewalktx.com,,Local Chamber Member,BCS Chamber,College Station,,,,,renner-academy
